Version	Code	Description	Definition	Two_Digit_Code	Two_Digit_Description	Four_Digit_Code	Four_Digit_Description
1.0.0	040399	Geology not elsewhere classified	Earth Sciences/Geology/Geology not elsewhere classified	04	Earth Sciences	0403	Geology
1.0.0	040401	Electrical and Electromagnetic Methods in Geophysics	Earth Sciences/Geophysics/Electrical and Electromagnetic Methods in Geophysics	04	Earth Sciences	0404	Geophysics
1.0.0	040402	Geodynamics	Earth Sciences/Geophysics/Geodynamics	04	Earth Sciences	0404	Geophysics
1.0.0	040403	Geophysical Fluid Dynamics	Earth Sciences/Geophysics/Geophysical Fluid Dynamics	04	Earth Sciences	0404	Geophysics
1.0.0	040404	Geothermics and Radiometrics	Earth Sciences/Geophysics/Geothermics and Radiometrics	04	Earth Sciences	0404	Geophysics
1.0.0	040405	Gravimetrics	Earth Sciences/Geophysics/Gravimetrics	04	Earth Sciences	0404	Geophysics
1.0.0	040406	Magnetism and Palaeomagnetism	Earth Sciences/Geophysics/Magnetism and Palaeomagnetism	04	Earth Sciences	0404	Geophysics
1.0.0	040407	Seismology and Seismic Exploration	Earth Sciences/Geophysics/Seismology and Seismic Exploration	04	Earth Sciences	0404	Geophysics
1.0.0	040499	Geophysics not elsewhere classified	Earth Sciences/Geophysics/Geophysics not elsewhere classified	04	Earth Sciences	0404	Geophysics
1.0.0	040501	Biological Oceanography	Earth Sciences/Oceanography/Biological Oceanography	04	Earth Sciences	0405	Oceanography
1.0.0	040502	Chemical Oceanography	Earth Sciences/Oceanography/Chemical Oceanography	04	Earth Sciences	0405	Oceanography
1.0.0	040503	Physical Oceanography	Earth Sciences/Oceanography/Physical Oceanography	04	Earth Sciences	0405	Oceanography
1.0.0	040599	Oceanography not elsewhere classified	Earth Sciences/Oceanography/Oceanography not elsewhere classified	04	Earth Sciences	0405	Oceanography
1.0.0	040601	Geomorphology and Regolith and Landscape Evolution	Earth Sciences/Physical Geography and Environmental Geoscience/Geomorphology and Regolith and Landscape Evolution	04	Earth Sciences	0406	Physical Geography and Environmental Geoscience
1.0.0	040602	Glaciology	Earth Sciences/Physical Geography and Environmental Geoscience/Glaciology	04	Earth Sciences	0406	Physical Geography and Environmental Geoscience
1.0.0	040603	Hydrogeology	Earth Sciences/Physical Geography and Environmental Geoscience/Hydrogeology	04	Earth Sciences	0406	Physical Geography and Environmental Geoscience
1.0.0	040604	Natural Hazards	Earth Sciences/Physical Geography and Environmental Geoscience/Natural Hazards	04	Earth Sciences	0406	Physical Geography and Environmental Geoscience
1.0.0	040605	Palaeoclimatology	Earth Sciences/Physical Geography and Environmental Geoscience/Palaeoclimatology	04	Earth Sciences	0406	Physical Geography and Environmental Geoscience
1.0.0	040606	Quaternary Environments	Earth Sciences/Physical Geography and Environmental Geoscience/Quaternary Environments	04	Earth Sciences	0406	Physical Geography and Environmental Geoscience
1.0.0	040607	Surface Processes	Earth Sciences/Physical Geography and Environmental Geoscience/Surface Processes	04	Earth Sciences	0406	Physical Geography and Environmental Geoscience
1.0.0	040608	Surfacewater Hydrology	Earth Sciences/Physical Geography and Environmental Geoscience/Surfacewater Hydrology	04	Earth Sciences	0406	Physical Geography and Environmental Geoscience
1.0.0	040699	Physical Geography and Environmental Geoscience not elsewhere classified	Earth Sciences/Physical Geography and Environmental Geoscience/Physical Geography and Environmental Geoscience not elsewhere classified	04	Earth Sciences	0406	Physical Geography and Environmental Geoscience
1.0.0	049999	Earth Sciences not elsewhere classified	Earth Sciences/Other Earth Sciences/Earth Sciences not elsewhere classified	04	Earth Sciences	0499	Other Earth Sciences
1.0.0	050101	Ecological Impacts of Climate Change	Environmental Sciences/Ecological Applications/Ecological Impacts of Climate Change	05	Environmental Sciences	0501	Ecological Applications
1.0.0	050102	Ecosystem Function	Environmental Sciences/Ecological Applications/Ecosystem Function	05	Environmental Sciences	0501	Ecological Applications
1.0.0	050103	Invasive Species Ecology	Environmental Sciences/Ecological Applications/Invasive Species Ecology	05	Environmental Sciences	0501	Ecological Applications
1.0.0	050104	Landscape Ecology	Environmental Sciences/Ecological Applications/Landscape Ecology	05	Environmental Sciences	0501	Ecological Applications
1.0.0	050199	Ecological Applications not elsewhere classified	Environmental Sciences/Ecological Applications/Ecological Applications not elsewhere classified	05	Environmental Sciences	0501	Ecological Applications
1.0.0	050201	Aboriginal and Torres Strait Islander Environmental Knowledge	Environmental Sciences/Environmental Science and Management/Aboriginal and Torres Strait Islander Environmental Knowledge	05	Environmental Sciences	0502	Environmental Science and Management
1.0.0	050202	Conservation and Biodiversity	Environmental Sciences/Environmental Science and Management/Conservation and Biodiversity	05	Environmental Sciences	0502	Environmental Science and Management
1.0.0	050203	Environmental Education and Extension	Environmental Sciences/Environmental Science and Management/Environmental Education and Extension	05	Environmental Sciences	0502	Environmental Science and Management
1.0.0	050204	Environmental Impact Assessment	Environmental Sciences/Environmental Science and Management/Environmental Impact Assessment	05	Environmental Sciences	0502	Environmental Science and Management
1.0.0	050205	Environmental Management	Environmental Sciences/Environmental Science and Management/Environmental Management	05	Environmental Sciences	0502	Environmental Science and Management
1.0.0	050206	Environmental Monitoring	Environmental Sciences/Environmental Science and Management/Environmental Monitoring	05	Environmental Sciences	0502	Environmental Science and Management
1.0.0	050207	Environmental Rehabilitation (excl. Bioremediation)	Environmental Sciences/Environmental Science and Management/Environmental Rehabilitation (excl. Bioremediation)	05	Environmental Sciences	0502	Environmental Science and Management
1.0.0	050208	Māori Environmental Knowledge	Environmental Sciences/Environmental Science and Management/Māori Environmental Knowledge	05	Environmental Sciences	0502	Environmental Science and Management
1.0.0	050209	Natural Resource Management	Environmental Sciences/Environmental Science and Management/Natural Resource Management	05	Environmental Sciences	0502	Environmental Science and Management
1.0.0	050210	Pacific Peoples Environmental Knowledge	Environmental Sciences/Environmental Science and Management/Pacific Peoples Environmental Knowledge	05	Environmental Sciences	0502	Environmental Science and Management
1.0.0	050211	Wildlife and Habitat Management	Environmental Sciences/Environmental Science and Management/Wildlife and Habitat Management	05	Environmental Sciences	0502	Environmental Science and Management
1.0.0	050299	Environmental Science and Management not elsewhere classified	Environmental Sciences/Environmental Science and Management/Environmental Science and Management not elsewhere classified	05	Environmental Sciences	0502	Environmental Science and Management
1.0.0	050301	Carbon Sequestration Science	Environmental Sciences/Soil Sciences/Carbon Sequestration Science	05	Environmental Sciences	0503	Soil Sciences
1.0.0	050302	Land Capability and Soil Degradation	Environmental Sciences/Soil Sciences/Land Capability and Soil Degradation	05	Environmental Sciences	0503	Soil Sciences
1.0.0	050303	Soil Biology	Environmental Sciences/Soil Sciences/Soil Biology	05	Environmental Sciences	0503	Soil Sciences
1.0.0	050304	Soil Chemistry (excl. Carbon Sequestration Science)	Environmental Sciences/Soil Sciences/Soil Chemistry (excl. Carbon Sequestration Science)	05	Environmental Sciences	0503	Soil Sciences
1.0.0	050305	Soil Physics	Environmental Sciences/Soil Sciences/Soil Physics	05	Environmental Sciences	0503	Soil Sciences
1.0.0	050399	Soil Sciences not elsewhere classified	Environmental Sciences/Soil Sciences/Soil Sciences not elsewhere classified	05	Environmental Sciences	0503	Soil Sciences
1.0.0	059999	Environmental Sciences not elsewhere classified	Environmental Sciences/Other Environmental Sciences/Environmental Sciences not elsewhere classified	05	Environmental Sciences	0599	Other Environmental Sciences
1.0.0	060101	Analytical Biochemistry	Biological Sciences/Biochemistry and Cell Biology/Analytical Biochemistry	06	Biological Sciences	0601	Biochemistry and Cell Biology
1.0.0	060102	Bioinformatics	Biological Sciences/Biochemistry and Cell Biology/Bioinformatics	06	Biological Sciences	0601	Biochemistry and Cell Biology
1.0.0	060103	Cell Development, Proliferation and Death	Biological Sciences/Biochemistry and Cell Biology/Cell Development, Proliferation and Death	06	Biological Sciences	0601	Biochemistry and Cell Biology
1.0.0	060104	Cell Metabolism	Biological Sciences/Biochemistry and Cell Biology/Cell Metabolism	06	Biological Sciences	0601	Biochemistry and Cell Biology
1.0.0	060105	Cell Neurochemistry	Biological Sciences/Biochemistry and Cell Biology/Cell Neurochemistry	06	Biological Sciences	0601	Biochemistry and Cell Biology
1.0.0	060106	Cellular Interactions (incl. Adhesion, Matrix, Cell Wall)	Biological Sciences/Biochemistry and Cell Biology/Cellular Interactions (incl. Adhesion, Matrix, Cell Wall)	06	Biological Sciences	0601	Biochemistry and Cell Biology
1.0.0	060107	Enzymes	Biological Sciences/Biochemistry and Cell Biology/Enzymes	06	Biological Sciences	0601	Biochemistry and Cell Biology
1.0.0	060108	Protein Trafficking	Biological Sciences/Biochemistry and Cell Biology/Protein Trafficking	06	Biological Sciences	0601	Biochemistry and Cell Biology
1.0.0	060109	Proteomics and Intermolecular Interactions (excl. Medical Proteomics)	Biological Sciences/Biochemistry and Cell Biology/Proteomics and Intermolecular Interactions (excl. Medical Proteomics)	06	Biological Sciences	0601	Biochemistry and Cell Biology
1.0.0	060110	Receptors and Membrane Biology	Biological Sciences/Biochemistry and Cell Biology/Receptors and Membrane Biology	06	Biological Sciences	0601	Biochemistry and Cell Biology
1.0.0	060111	Signal Transduction	Biological Sciences/Biochemistry and Cell Biology/Signal Transduction	06	Biological Sciences	0601	Biochemistry and Cell Biology
1.0.0	060112	Structural Biology (incl. Macromolecular Modelling)	Biological Sciences/Biochemistry and Cell Biology/Structural Biology (incl. Macromolecular Modelling)	06	Biological Sciences	0601	Biochemistry and Cell Biology
1.0.0	060113	Synthetic Biology	Biological Sciences/Biochemistry and Cell Biology/Synthetic Biology	06	Biological Sciences	0601	Biochemistry and Cell Biology
1.0.0	060114	Systems Biology	Biological Sciences/Biochemistry and Cell Biology/Systems Biology	06	Biological Sciences	0601	Biochemistry and Cell Biology
1.0.0	060199	Biochemistry and Cell Biology not elsewhere classified	Biological Sciences/Biochemistry and Cell Biology/Biochemistry and Cell Biology not elsewhere classified	06	Biological Sciences	0601	Biochemistry and Cell Biology
1.0.0	060201	Behavioural Ecology	Biological Sciences/Ecology/Behavioural Ecology	06	Biological Sciences	0602	Ecology
1.0.0	060202	Community Ecology (excl. Invasive Species Ecology)	Biological Sciences/Ecology/Community Ecology (excl. Invasive Species Ecology)	06	Biological Sciences	0602	Ecology
1.0.0	060203	Ecological Physiology	Biological Sciences/Ecology/Ecological Physiology	06	Biological Sciences	0602	Ecology
1.0.0	060204	Freshwater Ecology	Biological Sciences/Ecology/Freshwater Ecology	06	Biological Sciences	0602	Ecology
1.0.0	060205	Marine and Estuarine Ecology (incl. Marine Ichthyology)	Biological Sciences/Ecology/Marine and Estuarine Ecology (incl. Marine Ichthyology)	06	Biological Sciences	0602	Ecology
1.0.0	060206	Palaeoecology	Biological Sciences/Ecology/Palaeoecology	06	Biological Sciences	0602	Ecology
1.0.0	060207	Population Ecology	Biological Sciences/Ecology/Population Ecology	06	Biological Sciences	0602	Ecology
1.0.0	060208	Terrestrial Ecology	Biological Sciences/Ecology/Terrestrial Ecology	06	Biological Sciences	0602	Ecology
1.0.0	060299	Ecology not elsewhere classified	Biological Sciences/Ecology/Ecology not elsewhere classified	06	Biological Sciences	0602	Ecology
1.0.0	060301	Animal Systematics and Taxonomy	Biological Sciences/Evolutionary Biology/Animal Systematics and Taxonomy	06	Biological Sciences	0603	Evolutionary Biology
1.0.0	060302	Biogeography and Phylogeography	Biological Sciences/Evolutionary Biology/Biogeography and Phylogeography	06	Biological Sciences	0603	Evolutionary Biology
1.0.0	060303	Biological Adaptation	Biological Sciences/Evolutionary Biology/Biological Adaptation	06	Biological Sciences	0603	Evolutionary Biology
1.0.0	060304	Ethology and Sociobiology	Biological Sciences/Evolutionary Biology/Ethology and Sociobiology	06	Biological Sciences	0603	Evolutionary Biology
1.0.0	060305	Evolution of Developmental Systems	Biological Sciences/Evolutionary Biology/Evolution of Developmental Systems	06	Biological Sciences	0603	Evolutionary Biology
1.0.0	060306	Evolutionary Impacts of Climate Change	Biological Sciences/Evolutionary Biology/Evolutionary Impacts of Climate Change	06	Biological Sciences	0603	Evolutionary Biology
1.0.0	060307	Host-Parasite Interactions	Biological Sciences/Evolutionary Biology/Host-Parasite Interactions	06	Biological Sciences	0603	Evolutionary Biology
1.0.0	060308	Life Histories	Biological Sciences/Evolutionary Biology/Life Histories	06	Biological Sciences	0603	Evolutionary Biology
1.0.0	060309	Phylogeny and Comparative Analysis	Biological Sciences/Evolutionary Biology/Phylogeny and Comparative Analysis	06	Biological Sciences	0603	Evolutionary Biology
1.0.0	060310	Plant Systematics and Taxonomy	Biological Sciences/Evolutionary Biology/Plant Systematics and Taxonomy	06	Biological Sciences	0603	Evolutionary Biology
1.0.0	060311	Speciation and Extinction	Biological Sciences/Evolutionary Biology/Speciation and Extinction	06	Biological Sciences	0603	Evolutionary Biology
1.0.0	060399	Evolutionary Biology not elsewhere classified	Biological Sciences/Evolutionary Biology/Evolutionary Biology not elsewhere classified	06	Biological Sciences	0603	Evolutionary Biology
1.0.0	060401	Anthropological Genetics	Biological Sciences/Genetics/Anthropological Genetics	06	Biological Sciences	0604	Genetics
1.0.0	060402	Cell and Nuclear Division	Biological Sciences/Genetics/Cell and Nuclear Division	06	Biological Sciences	0604	Genetics
1.0.0	060403	Developmental Genetics (incl. Sex Determination)	Biological Sciences/Genetics/Developmental Genetics (incl. Sex Determination)	06	Biological Sciences	0604	Genetics
1.0.0	060404	Epigenetics (incl. Genome Methylation and Epigenomics)	Biological Sciences/Genetics/Epigenetics (incl. Genome Methylation and Epigenomics)	06	Biological Sciences	0604	Genetics
1.0.0	060405	Gene Expression (incl. Microarray and other genome-wide approaches)	Biological Sciences/Genetics/Gene Expression (incl. Microarray and other genome-wide approaches)	06	Biological Sciences	0604	Genetics
1.0.0	060406	Genetic Immunology	Biological Sciences/Genetics/Genetic Immunology	06	Biological Sciences	0604	Genetics
1.0.0	060407	Genome Structure and Regulation	Biological Sciences/Genetics/Genome Structure and Regulation	06	Biological Sciences	0604	Genetics
1.0.0	060408	Genomics	Biological Sciences/Genetics/Genomics	06	Biological Sciences	0604	Genetics
