Code,Description,Four_Digit_Code,Four_Digit_Description,Two_Digit_Code,Two_Digit_Description,Definition
090601,Circuits and Systems,0906,Electrical and Electronic Engineering,09,Engineering,Engineering/Electrical and Electronic Engineering/Circuits and Systems
090602,"Control Systems, Robotics and Automation",0906,Electrical and Electronic Engineering,09,Engineering,"Engineering/Electrical and Electronic Engineering/Control Systems, Robotics and Automation"
090603,Industrial Electronics,0906,Electrical and Electronic Engineering,09,Engineering,Engineering/Electrical and Electronic Engineering/Industrial Electronics
090604,Microelectronics and Integrated Circuits,0906,Electrical and Electronic Engineering,09,Engineering,Engineering/Electrical and Electronic Engineering/Microelectronics and Integrated Circuits
090605,"Photodetectors, Optical Sensors and Solar Cells",0906,Electrical and Electronic Engineering,09,Engineering,"Engineering/Electrical and Electronic Engineering/Photodetectors, Optical Sensors and Solar Cells"
090606,Photonics and Electro-Optical Engineering (excl. Communications),0906,Electrical and Electronic Engineering,09,Engineering,Engineering/Electrical and Electronic Engineering/Photonics and Electro-Optical Engineering (excl. Communications)
090607,Power and Energy Systems Engineering (excl. Renewable Power),0906,Electrical and Electronic Engineering,09,Engineering,Engineering/Electrical and Electronic Engineering/Power and Energy Systems Engineering (excl. Renewable Power)
090608,Renewable Power and Energy Systems Engineering (excl. Solar Cells),0906,Electrical and Electronic Engineering,09,Engineering,Engineering/Electrical and Electronic Engineering/Renewable Power and Energy Systems Engineering (excl. Solar Cells)
090609,Signal Processing,0906,Electrical and Electronic Engineering,09,Engineering,Engineering/Electrical and Electronic Engineering/Signal Processing
090699,Electrical and Electronic Engineering not elsewhere classified,0906,Electrical and Electronic Engineering,09,Engineering,Engineering/Electrical and Electronic Engineering/Electrical and Electronic Engineering not elsewhere classified
090701,Environmental Engineering Design,0907,Environmental Engineering,09,Engineering,Engineering/Environmental Engineering/Environmental Engineering Design
090702,Environmental Engineering Modelling,0907,Environmental Engineering,09,Engineering,Engineering/Environmental Engineering/Environmental Engineering Modelling
090703,Environmental Technologies,0907,Environmental Engineering,09,Engineering,Engineering/Environmental Engineering/Environmental Technologies
090799,Environmental Engineering not elsewhere classified,0907,Environmental Engineering,09,Engineering,Engineering/Environmental Engineering/Environmental Engineering not elsewhere classified
090801,Food Chemistry and Molecular Gastronomy (excl. Wine),0908,Food Sciences,09,Engineering,Engineering/Food Sciences/Food Chemistry and Molecular Gastronomy (excl. Wine)
090802,Food Engineering,0908,Food Sciences,09,Engineering,Engineering/Food Sciences/Food Engineering
090803,Food Nutritional Balance,0908,Food Sciences,09,Engineering,Engineering/Food Sciences/Food Nutritional Balance
090804,"Food Packaging, Preservation and Safety",0908,Food Sciences,09,Engineering,"Engineering/Food Sciences/Food Packaging, Preservation and Safety"
090805,Food Processing,0908,Food Sciences,09,Engineering,Engineering/Food Sciences/Food Processing
090806,Wine Chemistry and Wine Sensory Science,0908,Food Sciences,09,Engineering,Engineering/Food Sciences/Wine Chemistry and Wine Sensory Science
090899,Food Sciences not elsewhere classified,0908,Food Sciences,09,Engineering,Engineering/Food Sciences/Food Sciences not elsewhere classified
090901,Cartography,0909,Geomatic Engineering,09,Engineering,Engineering/Geomatic Engineering/Cartography
090902,Geodesy,0909,Geomatic Engineering,09,Engineering,Engineering/Geomatic Engineering/Geodesy
090903,Geospatial Information Systems,0909,Geomatic Engineering,09,Engineering,Engineering/Geomatic Engineering/Geospatial Information Systems
090904,Navigation and Position Fixing,0909,Geomatic Engineering,09,Engineering,Engineering/Geomatic Engineering/Navigation and Position Fixing
090905,Photogrammetry and Remote Sensing,0909,Geomatic Engineering,09,Engineering,Engineering/Geomatic Engineering/Photogrammetry and Remote Sensing
090906,Surveying (incl. Hydrographic Surveying),0909,Geomatic Engineering,09,Engineering,Engineering/Geomatic Engineering/Surveying (incl. Hydrographic Surveying)
090999,Geomatic Engineering not elsewhere classified,0909,Geomatic Engineering,09,Engineering,Engineering/Geomatic Engineering/Geomatic Engineering not elsewhere classified
091001,CAD/CAM Systems,0910,Manufacturing Engineering,09,Engineering,Engineering/Manufacturing Engineering/CAD/CAM Systems
091002,Flexible Manufacturing Systems,0910,Manufacturing Engineering,09,Engineering,Engineering/Manufacturing Engineering/Flexible Manufacturing Systems
091003,Machine Tools,0910,Manufacturing Engineering,09,Engineering,Engineering/Manufacturing Engineering/Machine Tools
091004,Machining,0910,Manufacturing Engineering,09,Engineering,Engineering/Manufacturing Engineering/Machining
091005,Manufacturing Management,0910,Manufacturing Engineering,09,Engineering,Engineering/Manufacturing Engineering/Manufacturing Management
091006,Manufacturing Processes and Technologies (excl. Textiles),0910,Manufacturing Engineering,09,Engineering,Engineering/Manufacturing Engineering/Manufacturing Processes and Technologies (excl. Textiles)
091007,Manufacturing Robotics and Mechatronics (excl. Automotive Mechatronics),0910,Manufacturing Engineering,09,Engineering,Engineering/Manufacturing Engineering/Manufacturing Robotics and Mechatronics (excl. Automotive Mechatronics)
091008,Manufacturing Safety and Quality,0910,Manufacturing Engineering,09,Engineering,Engineering/Manufacturing Engineering/Manufacturing Safety and Quality
091009,Microtechnology,0910,Manufacturing Engineering,09,Engineering,Engineering/Manufacturing Engineering/Microtechnology
091010,"Packaging, Storage and Transportation (excl. Food and Agricultural Products)",0910,Manufacturing Engineering,09,Engineering,"Engineering/Manufacturing Engineering/Packaging, Storage and Transportation (excl. Food and Agricultural Products)"
091011,Precision Engineering,0910,Manufacturing Engineering,09,Engineering,Engineering/Manufacturing Engineering/Precision Engineering
091012,Textile Technology,0910,Manufacturing Engineering,09,Engineering,Engineering/Manufacturing Engineering/Textile Technology
091099,Manufacturing Engineering not elsewhere classified,0910,Manufacturing Engineering,09,Engineering,Engineering/Manufacturing Engineering/Manufacturing Engineering not elsewhere classified
091101,Marine Engineering,0911,Maritime Engineering,09,Engineering,Engineering/Maritime Engineering/Marine Engineering
091102,Naval Architecture,0911,Maritime Engineering,09,Engineering,Engineering/Maritime Engineering/Naval Architecture
091103,Ocean Engineering,0911,Maritime Engineering,09,Engineering,Engineering/Maritime Engineering/Ocean Engineering
091104,Ship and Platform Hydrodynamics,0911,Maritime Engineering,09,Engineering,Engineering/Maritime Engineering/Ship and Platform Hydrodynamics
091105,Ship and Platform Structures,0911,Maritime Engineering,09,Engineering,Engineering/Maritime Engineering/Ship and Platform Structures
091106,Special Vehicles,0911,Maritime Engineering,09,Engineering,Engineering/Maritime Engineering/Special Vehicles
091199,Maritime Engineering not elsewhere classified,0911,Maritime Engineering,09,Engineering,Engineering/Maritime Engineering/Maritime Engineering not elsewhere classified
091201,Ceramics,0912,Materials Engineering,09,Engineering,Engineering/Materials Engineering/Ceramics
091202,Composite and Hybrid Materials,0912,Materials Engineering,09,Engineering,Engineering/Materials Engineering/Composite and Hybrid Materials
091203,Compound Semiconductors,0912,Materials Engineering,09,Engineering,Engineering/Materials Engineering/Compound Semiconductors
091204,Elemental Semiconductors,0912,Materials Engineering,09,Engineering,Engineering/Materials Engineering/Elemental Semiconductors
091205,Functional Materials,0912,Materials Engineering,09,Engineering,Engineering/Materials Engineering/Functional Materials
091206,Glass,0912,Materials Engineering,09,Engineering,Engineering/Materials Engineering/Glass
091207,Metals and Alloy Materials,0912,Materials Engineering,09,Engineering,Engineering/Materials Engineering/Metals and Alloy Materials
091208,Organic Semiconductors,0912,Materials Engineering,09,Engineering,Engineering/Materials Engineering/Organic Semiconductors
091209,Polymers and Plastics,0912,Materials Engineering,09,Engineering,Engineering/Materials Engineering/Polymers and Plastics
091210,"Timber, Pulp and Paper",0912,Materials Engineering,09,Engineering,"Engineering/Materials Engineering/Timber, Pulp and Paper"
091299,Materials Engineering not elsewhere classified,0912,Materials Engineering,09,Engineering,Engineering/Materials Engineering/Materials Engineering not elsewhere classified
091301,Acoustics and Noise Control (excl. Architectural Acoustics),0913,Mechanical Engineering,09,Engineering,Engineering/Mechanical Engineering/Acoustics and Noise Control (excl. Architectural Acoustics)
091302,Automation and Control Engineering,0913,Mechanical Engineering,09,Engineering,Engineering/Mechanical Engineering/Automation and Control Engineering
091303,Autonomous Vehicles,0913,Mechanical Engineering,09,Engineering,Engineering/Mechanical Engineering/Autonomous Vehicles
091304,"Dynamics, Vibration and Vibration Control",0913,Mechanical Engineering,09,Engineering,"Engineering/Mechanical Engineering/Dynamics, Vibration and Vibration Control"
091305,"Energy Generation, Conversion and Storage Engineering",0913,Mechanical Engineering,09,Engineering,"Engineering/Mechanical Engineering/Energy Generation, Conversion and Storage Engineering"
091306,Microelectromechanical Systems (MEMS),0913,Mechanical Engineering,09,Engineering,Engineering/Mechanical Engineering/Microelectromechanical Systems (MEMS)
091307,Numerical Modelling and Mechanical Characterisation,0913,Mechanical Engineering,09,Engineering,Engineering/Mechanical Engineering/Numerical Modelling and Mechanical Characterisation
091308,Solid Mechanics,0913,Mechanical Engineering,09,Engineering,Engineering/Mechanical Engineering/Solid Mechanics
091309,Tribology,0913,Mechanical Engineering,09,Engineering,Engineering/Mechanical Engineering/Tribology
