Version,Code,Description,Definition,Two_Digit_Code,Two_Digit_Description,Four_Digit_Code,Four_Digit_Description
2.0.0,441008,Sociology of culture,Human Society/Sociology/Sociology of culture,44,Human Society,4410,Sociology
2.0.0,441009,Sociology of family and relationships,Human Society/Sociology/Sociology of family and relationships,44,Human Society,4410,Sociology
2.0.0,441010,Sociology of gender,Human Society/Sociology/Sociology of gender,44,Human Society,4410,Sociology
2.0.0,441011,Sociology of health,Human Society/Sociology/Sociology of health,44,Human Society,4410,Sociology
2.0.0,441012,Sociology of inequalities,Human Society/Sociology/Sociology of inequalities,44,Human Society,4410,Sociology
2.0.0,441013,"Sociology of migration, ethnicity and multiculturalism","Human Society/Sociology/Sociology of migration, ethnicity and multiculturalism",44,Human Society,4410,Sociology
2.0.0,441014,Sociology of religion,Human Society/Sociology/Sociology of religion,44,Human Society,4410,Sociology
2.0.0,441015,Sociology of the life course,Human Society/Sociology/Sociology of the life course,44,Human Society,4410,Sociology
2.0.0,441016,Urban sociology and community studies,Human Society/Sociology/Urban sociology and community studies,44,Human Society,4410,Sociology
2.0.0,441099,Sociology not elsewhere classified,Human Society/Sociology/Sociology not elsewhere classified,44,Human Society,4410,Sociology
2.0.0,449901,Studies of Asian society,Human Society/Other human society/Studies of Asian society,44,Human Society,4499,Other human society
2.0.0,449999,Other human society not elsewhere classified,Human Society/Other human society/Other human society not elsewhere classified,44,Human Society,4499,Other human society
2.0.0,450101,Aboriginal and Torres Strait Islander archaeology,"Indigenous Studies/Aboriginal and Torres Strait Islander culture, language and history/Aboriginal and Torres Strait Islander archaeology",45,Indigenous Studies,4501,"Aboriginal and Torres Strait Islander culture, language and history"
2.0.0,450102,Aboriginal and Torres Strait Islander artefacts,"Indigenous Studies/Aboriginal and Torres Strait Islander culture, language and history/Aboriginal and Torres Strait Islander artefacts",45,Indigenous Studies,4501,"Aboriginal and Torres Strait Islander culture, language and history"
2.0.0,450103,Aboriginal and Torres Strait Islander cultural history,"Indigenous Studies/Aboriginal and Torres Strait Islander culture, language and history/Aboriginal and Torres Strait Islander cultural history",45,Indigenous Studies,4501,"Aboriginal and Torres Strait Islander culture, language and history"
2.0.0,450104,Aboriginal and Torres Strait Islander culture,"Indigenous Studies/Aboriginal and Torres Strait Islander culture, language and history/Aboriginal and Torres Strait Islander culture",45,Indigenous Studies,4501,"Aboriginal and Torres Strait Islander culture, language and history"
2.0.0,450105,"Aboriginal and Torres Strait Islander curatorial, archives and museum studies","Indigenous Studies/Aboriginal and Torres Strait Islander culture, language and history/Aboriginal and Torres Strait Islander curatorial, archives and museum studies",45,Indigenous Studies,4501,"Aboriginal and Torres Strait Islander culture, language and history"
2.0.0,450106,Aboriginal and Torres Strait Islander ethics,"Indigenous Studies/Aboriginal and Torres Strait Islander culture, language and history/Aboriginal and Torres Strait Islander ethics",45,Indigenous Studies,4501,"Aboriginal and Torres Strait Islander culture, language and history"
2.0.0,450107,Aboriginal and Torres Strait Islander history,"Indigenous Studies/Aboriginal and Torres Strait Islander culture, language and history/Aboriginal and Torres Strait Islander history",45,Indigenous Studies,4501,"Aboriginal and Torres Strait Islander culture, language and history"
2.0.0,450108,Aboriginal and Torres Strait Islander linguistics and languages,"Indigenous Studies/Aboriginal and Torres Strait Islander culture, language and history/Aboriginal and Torres Strait Islander linguistics and languages",45,Indigenous Studies,4501,"Aboriginal and Torres Strait Islander culture, language and history"
2.0.0,450109,"Aboriginal and Torres Strait Islander literature, journalism and professional writing","Indigenous Studies/Aboriginal and Torres Strait Islander culture, language and history/Aboriginal and Torres Strait Islander literature, journalism and professional writing",45,Indigenous Studies,4501,"Aboriginal and Torres Strait Islander culture, language and history"
2.0.0,450110,"Aboriginal and Torres Strait Islander media, film, animation and photography","Indigenous Studies/Aboriginal and Torres Strait Islander culture, language and history/Aboriginal and Torres Strait Islander media, film, animation and photography",45,Indigenous Studies,4501,"Aboriginal and Torres Strait Islander culture, language and history"
2.0.0,450111,Aboriginal and Torres Strait Islander music and performing arts,"Indigenous Studies/Aboriginal and Torres Strait Islander culture, language and history/Aboriginal and Torres Strait Islander music and performing arts",45,Indigenous Studies,4501,"Aboriginal and Torres Strait Islander culture, language and history"
2.0.0,450112,Aboriginal and Torres Strait Islander philosophy,"Indigenous Studies/Aboriginal and Torres Strait Islander culture, language and history/Aboriginal and Torres Strait Islander philosophy",45,Indigenous Studies,4501,"Aboriginal and Torres Strait Islander culture, language and history"
2.0.0,450113,Aboriginal and Torres Strait Islander religion and religious studies,"Indigenous Studies/Aboriginal and Torres Strait Islander culture, language and history/Aboriginal and Torres Strait Islander religion and religious studies",45,Indigenous Studies,4501,"Aboriginal and Torres Strait Islander culture, language and history"
2.0.0,450114,Aboriginal and Torres Strait Islander repatriation,"Indigenous Studies/Aboriginal and Torres Strait Islander culture, language and history/Aboriginal and Torres Strait Islander repatriation",45,Indigenous Studies,4501,"Aboriginal and Torres Strait Islander culture, language and history"
2.0.0,450115,Aboriginal and Torres Strait Islander research methods,"Indigenous Studies/Aboriginal and Torres Strait Islander culture, language and history/Aboriginal and Torres Strait Islander research methods",45,Indigenous Studies,4501,"Aboriginal and Torres Strait Islander culture, language and history"
2.0.0,450116,Aboriginal and Torres Strait Islander visual arts and crafts,"Indigenous Studies/Aboriginal and Torres Strait Islander culture, language and history/Aboriginal and Torres Strait Islander visual arts and crafts",45,Indigenous Studies,4501,"Aboriginal and Torres Strait Islander culture, language and history"
2.0.0,450117,"Aboriginal and Torres Strait Islander ways of knowing, being and doing","Indigenous Studies/Aboriginal and Torres Strait Islander culture, language and history/Aboriginal and Torres Strait Islander ways of knowing, being and doing",45,Indigenous Studies,4501,"Aboriginal and Torres Strait Islander culture, language and history"
2.0.0,450118,Conservation of Aboriginal and Torres Strait Islander heritage,"Indigenous Studies/Aboriginal and Torres Strait Islander culture, language and history/Conservation of Aboriginal and Torres Strait Islander heritage",45,Indigenous Studies,4501,"Aboriginal and Torres Strait Islander culture, language and history"
2.0.0,450199,"Aboriginal and Torres Strait Islander culture, language and history not elsewhere classified","Indigenous Studies/Aboriginal and Torres Strait Islander culture, language and history/Aboriginal and Torres Strait Islander culture, language and history not elsewhere classified",45,Indigenous Studies,4501,"Aboriginal and Torres Strait Islander culture, language and history"
2.0.0,450201,Aboriginal and Torres Strait Islander curriculum and pedagogy,Indigenous Studies/Aboriginal and Torres Strait Islander education/Aboriginal and Torres Strait Islander curriculum and pedagogy,45,Indigenous Studies,4502,Aboriginal and Torres Strait Islander education
2.0.0,450202,Aboriginal and Torres Strait Islander early childhood education,Indigenous Studies/Aboriginal and Torres Strait Islander education/Aboriginal and Torres Strait Islander early childhood education,45,Indigenous Studies,4502,Aboriginal and Torres Strait Islander education
2.0.0,450203,Aboriginal and Torres Strait Islander educational methods,Indigenous Studies/Aboriginal and Torres Strait Islander education/Aboriginal and Torres Strait Islander educational methods,45,Indigenous Studies,4502,Aboriginal and Torres Strait Islander education
2.0.0,450204,"Aboriginal and Torres Strait Islander technical, further, continuing and community education","Indigenous Studies/Aboriginal and Torres Strait Islander education/Aboriginal and Torres Strait Islander technical, further, continuing and community education",45,Indigenous Studies,4502,Aboriginal and Torres Strait Islander education
2.0.0,450205,Aboriginal and Torres Strait Islander higher education,Indigenous Studies/Aboriginal and Torres Strait Islander education/Aboriginal and Torres Strait Islander higher education,45,Indigenous Studies,4502,Aboriginal and Torres Strait Islander education
2.0.0,450206,Aboriginal and Torres Strait Islander language education,Indigenous Studies/Aboriginal and Torres Strait Islander education/Aboriginal and Torres Strait Islander language education,45,Indigenous Studies,4502,Aboriginal and Torres Strait Islander education
2.0.0,450207,Aboriginal and Torres Strait Islander men’s education,Indigenous Studies/Aboriginal and Torres Strait Islander education/Aboriginal and Torres Strait Islander men’s education,45,Indigenous Studies,4502,Aboriginal and Torres Strait Islander education
